user_id,area,age_group,gender,main_service,service_count,total_satisfaction,ux_satisfaction,content_satisfaction,price_satisfaction,continue_intention,nps_score,cluster
1703,3,2,29,11,2,8,7.875,6.333333333333333,8,8,8,0
1704,8,1,46,22,4,8,7.875,8.333333333333334,8,8,8,2
1705,3,1,56,5,1,6,6.75,6.0,8,6,7,1
1706,5,1,54,11,1,8,6.875,7.666666666666667,8,9,8,1
1707,3,2,41,17,1,9,8.25,9.0,10,10,10,0
1708,3,2,35,5,1,8,7.25,8.333333333333334,8,10,10,0
1709,3,2,45,9,1,6,5.5,7.0,6,8,3,3
1710,4,2,22,17,3,9,10.0,10.0,9,8,8,0
1711,1,1,57,17,2,8,6.75,7.666666666666667,7,8,7,4
1712,3,1,32,17,2,8,7.5,8.333333333333334,8,8,7,4
1713,6,2,30,17,3,6,7.0,6.666666666666667,6,7,6,4
1714,6,2,40,17,1,8,7.25,5.333333333333333,7,7,6,4
1715,1,1,50,9,2,9,8.25,8.333333333333334,9,9,8,2
1716,3,1,66,11,2,8,6.625,7.666666666666667,8,10,3,4
1717,2,2,37,20,1,7,7.125,7.333333333333333,8,7,6,4
1718,4,2,30,36,1,8,8.25,8.0,6,8,7,4
1719,1,2,52,20,2,9,8.875,8.666666666666666,8,10,8,0
1720,6,2,38,22,1,10,8.625,8.666666666666666,9,7,6,0
1721,5,2,28,17,1,7,7.0,2.6666666666666665,3,5,5,3
1722,3,2,38,9,1,4,6.0,7.666666666666667,6,8,5,3
1723,5,2,56,9,1,7,7.5,6.666666666666667,5,8,5,4
1724,3,1,54,17,2,7,6.625,7.666666666666667,7,7,7,4
1725,5,2,24,17,1,10,9.625,8.0,8,10,7,0
1726,6,1,26,15,2,6,6.75,6.666666666666667,8,7,7,4
1727,6,2,32,15,1,9,6.625,7.333333333333333,9,10,8,0
1728,5,1,44,11,1,7,6.75,7.333333333333333,8,8,7,1
1729,5,2,42,20,3,10,10.0,10.0,10,10,10,0
1730,8,2,36,20,1,10,6.375,6.0,6,7,10,4
1731,5,1,35,11,1,9,7.375,7.666666666666667,9,9,9,2
1732,4,2,49,12,1,6,5.875,5.666666666666667,6,4,6,3
1733,4,1,28,22,5,8,8.0,8.0,8,8,8,2
1734,2,1,70,5,1,8,7.75,7.0,8,9,8,1
1735,1,1,51,9,2,9,7.5,7.0,7,9,5,1
1736,5,2,45,9,1,8,6.375,8.0,8,8,7,1
1737,3,2,22,17,4,8,7.5,7.333333333333333,7,8,7,4
1738,8,1,20,20,7,10,9.875,9.333333333333334,10,10,10,2
1739,5,2,26,17,1,7,6.875,6.333333333333333,6,6,6,4
1740,3,1,60,17,2,6,6.375,7.0,7,7,5,4
1741,7,2,20,17,2,7,7.0,6.333333333333333,7,7,6,4
1742,5,1,59,17,2,6,7.125,7.0,5,6,6,3
1743,3,1,56,9,1,7,7.0,4.0,6,7,6,3
1744,8,1,32,17,5,8,8.875,9.0,9,10,8,2
1745,3,2,41,20,1,5,5.0,4.666666666666667,5,5,5,3
1746,6,1,55,22,3,8,7.5,8.0,7,4,7,4
1747,6,2,58,15,2,8,6.25,5.0,5,5,5,3
1748,3,2,59,6,2,6,6.25,5.333333333333333,5,5,5,3
1749,3,2,29,17,4,10,10.0,8.0,10,10,10,0
1750,3,2,22,17,2,10,9.75,10.0,10,10,10,0
1751,1,2,51,17,1,10,9.375,7.0,5,8,9,0
1752,3,2,40,17,1,5,5.5,6.333333333333333,5,5,5,3
1753,3,2,25,17,2,10,9.0,8.666666666666666,8,10,10,0
1754,5,2,53,22,3,9,8.0,9.0,8,10,10,0
1755,6,1,55,17,1,8,7.875,7.333333333333333,8,8,7,4
1756,3,2,31,17,1,9,7.0,8.333333333333334,8,9,9,0
1757,5,2,27,17,2,8,8.125,8.333333333333334,7,7,6,4
1758,5,2,58,17,3,7,6.625,7.0,7,7,7,4
1759,7,1,35,22,3,9,8.0,8.333333333333334,8,9,8,2
1760,3,2,33,15,1,5,7.625,8.666666666666666,5,6,5,3
1761,4,2,22,20,1,7,8.125,7.333333333333333,7,6,6,4
1762,3,2,44,20,2,6,7.375,8.666666666666666,8,8,8,4
1763,8,1,28,11,2,9,9.25,9.666666666666666,10,10,10,2
1764,3,1,68,17,3,10,9.0,8.0,10,10,9,2
1765,6,2,29,6,1,7,4.75,6.0,6,7,6,3
1766,3,1,53,9,1,10,10.0,7.0,10,10,10,2
1767,4,1,62,9,2,7,4.625,7.0,5,8,6,3
1768,6,2,27,17,1,8,8.125,8.666666666666666,8,9,8,0
1769,6,2,71,17,2,9,9.875,10.0,10,8,1,4
1770,4,1,47,22,1,8,9.375,9.333333333333334,9,9,8,2
1771,8,2,35,17,2,8,8.25,9.666666666666666,8,9,8,0
1772,3,1,60,22,1,4,5.125,3.0,4,2,1,3
1773,6,1,23,11,2,7,6.0,6.0,8,7,6,1
1774,3,2,36,4,1,7,6.875,7.0,5,6,6,3
1775,5,1,46,15,2,10,10.0,10.0,10,10,10,2
1776,4,2,59,17,2,9,7.25,8.0,8,10,7,0
1777,3,1,63,22,1,5,6.625,6.333333333333333,6,6,5,3
1778,5,1,52,9,1,8,7.25,8.0,8,8,8,1
1779,3,2,60,6,1,8,7.875,7.0,6,8,5,1
1780,3,1,53,17,1,5,5.75,5.666666666666667,5,5,5,3
1781,3,2,20,22,1,10,8.5,10.0,8,10,10,0
1782,3,1,41,9,1,6,8.25,8.333333333333334,5,6,6,4
1783,6,1,54,17,4,10,8.25,8.666666666666666,8,9,9,2
1784,5,1,29,15,3,7,6.5,4.333333333333333,6,7,6,3
1785,5,1,64,17,2,9,8.375,7.666666666666667,9,9,8,2
1786,1,2,45,20,1,10,6.875,7.666666666666667,9,10,8,0
1787,5,1,68,22,3,8,7.75,8.0,7,7,8,4
1788,4,2,65,9,2,5,5.625,5.666666666666667,5,4,5,3
1789,3,2,66,17,3,9,8.875,8.666666666666666,9,9,8,0
1790,3,2,21,17,2,8,8.0,8.333333333333334,8,8,9,0
1791,1,2,30,17,1,7,6.625,7.0,7,7,7,4
1792,6,1,28,15,2,7,8.25,7.666666666666667,10,9,8,2
1793,3,1,52,9,2,10,8.75,8.0,8,10,9,2
1794,7,2,58,22,1,8,10.0,8.666666666666666,7,10,8,0
1795,3,1,68,17,2,7,6.75,6.666666666666667,6,7,7,4
1796,6,1,52,22,1,7,7.0,7.666666666666667,7,8,5,4
1797,3,2,25,17,2,10,8.625,9.0,9,10,9,0
1798,3,1,70,17,2,9,9.0,10.0,10,10,8,2
1799,7,2,36,15,2,10,10.0,9.666666666666666,10,10,10,0
1800,6,1,52,17,1,4,5.0,5.0,5,5,5,3
1801,3,2,42,20,1,10,9.5,9.666666666666666,10,10,10,0
1802,3,2,43,17,2,6,5.375,6.0,5,6,6,3
1803,3,2,26,15,2,10,10.0,10.0,10,10,10,0
1804,4,1,57,36,3,8,7.625,7.666666666666667,7,8,7,4
1805,3,1,52,17,3,8,8.375,8.666666666666666,9,9,8,2
1806,3,2,43,17,3,10,9.0,9.0,9,10,10,0
1807,3,2,26,16,1,8,7.0,8.0,9,8,7,0
1808,4,2,23,11,1,9,8.125,8.666666666666666,10,10,9,0
1809,3,1,54,22,2,8,7.75,8.0,8,8,8,4
1810,3,2,46,17,2,8,8.125,6.333333333333333,7,7,7,4
1811,6,2,26,11,2,9,7.375,9.0,9,10,9,0
1812,7,1,73,22,4,10,9.75,7.666666666666667,10,10,10,2
1813,6,2,29,17,2,10,10.0,10.0,10,10,10,0
1814,3,2,39,22,2,8,7.125,7.333333333333333,7,7,7,4
1815,4,2,45,17,1,9,8.375,8.666666666666666,6,8,9,0
1816,6,1,64,17,1,8,5.25,5.0,5,5,5,3
1817,3,2,27,17,2,9,7.625,8.333333333333334,7,10,8,0
1818,6,1,50,22,3,6,6.75,6.0,5,6,6,3
1819,3,2,35,11,3,7,7.75,8.0,8,7,7,4
1820,3,1,59,22,2,7,6.0,7.333333333333333,5,7,6,4
1821,3,1,45,17,2,8,7.25,6.666666666666667,5,9,7,4
1822,8,2,44,11,1,8,8.625,8.0,8,6,5,4
1823,5,2,54,17,2,6,6.0,6.0,6,6,6,3
1824,1,1,43,16,1,8,7.25,8.0,9,7,7,4
1825,5,2,27,12,2,10,8.75,9.333333333333334,10,4,10,0
1826,6,2,22,11,2,8,7.25,7.333333333333333,7,9,8,0
1827,3,1,70,17,2,8,8.0,8.0,9,9,8,2
1828,3,2,51,17,2,10,9.875,10.0,10,10,9,0
1829,3,1,43,17,2,10,9.25,9.333333333333334,10,10,10,2
1830,8,2,30,17,5,10,9.5,9.0,8,10,10,0
1831,8,2,47,17,2,7,9.25,7.0,5,8,5,4
1832,1,2,32,11,2,8,8.0,8.333333333333334,10,10,8,0
1833,7,2,40,17,4,9,8.375,8.666666666666666,9,9,9,0
1834,3,2,53,17,1,10,10.0,10.0,10,10,10,0
1835,4,2,63,17,4,8,8.0,8.0,8,9,8,0
1836,4,2,26,17,1,8,7.125,6.333333333333333,6,7,8,4
1837,2,2,41,20,3,7,5.125,5.0,5,6,6,3
1838,3,1,35,17,24,9,8.125,9.666666666666666,8,10,9,2
1839,6,2,31,17,2,9,8.375,8.0,7,8,8,0
1840,6,2,28,17,2,10,9.75,9.666666666666666,10,10,10,0
1841,6,1,52,4,1,8,7.5,7.666666666666667,7,7,8,1
1842,7,1,42,17,4,9,9.0,8.666666666666666,9,10,10,2
1843,8,2,44,20,1,8,7.875,3.6666666666666665,5,6,6,3
1844,3,2,58,20,5,7,7.875,7.333333333333333,7,9,9,4
1845,7,2,53,11,2,10,7.0,7.333333333333333,10,7,7,0
1846,3,1,39,9,1,8,7.625,7.666666666666667,6,6,5,4
1847,3,1,51,9,1,5,5.0,5.0,5,5,5,3
1848,5,2,26,20,3,8,7.0,7.0,7,8,7,4
1849,3,1,53,4,2,8,6.25,5.666666666666667,6,6,7,1
1850,7,2,54,17,1,8,7.5,7.666666666666667,8,8,8,4
1851,6,2,20,11,2,8,8.25,8.666666666666666,10,9,7,0
1852,8,1,59,11,1,10,8.0,9.0,10,10,8,2
1853,6,2,26,20,3,10,9.75,10.0,9,10,10,0
1854,4,2,27,20,1,7,7.375,7.333333333333333,8,8,7,4
1855,7,1,29,11,1,10,10.0,10.0,10,10,10,2
1856,3,2,49,22,3,7,4.875,6.333333333333333,4,7,6,3
1857,1,2,44,34,2,7,5.5,5.0,8,10,10,4
1858,8,2,38,17,2,10,10.0,10.0,10,10,10,0
1859,5,1,42,17,2,6,8.625,9.333333333333334,8,4,8,4
1860,6,1,30,11,1,9,8.5,8.666666666666666,10,9,9,2
1861,7,1,44,17,4,9,8.875,8.333333333333334,8,10,9,2
1862,3,2,31,11,1,6,5.0,4.0,5,6,4,3
1863,8,2,30,17,1,8,8.0,8.0,8,8,8,0
1864,3,2,38,17,2,8,8.375,9.333333333333334,10,10,8,0
1865,1,1,42,9,1,7,5.875,7.333333333333333,6,8,7,1
1866,3,2,54,17,2,10,9.5,10.0,10,10,10,0
1867,6,1,52,11,1,10,9.375,10.0,10,10,10,2
1868,3,2,52,17,1,10,9.0,8.0,9,9,9,0
1869,3,1,57,17,6,7,6.625,6.0,5,7,6,3
1870,8,1,29,11,4,10,8.625,8.666666666666666,10,10,9,2
1871,5,1,54,17,2,9,8.75,8.0,9,9,9,2
1872,3,2,51,17,1,7,7.125,8.333333333333334,9,7,7,4
1873,2,1,58,20,2,7,6.5,6.333333333333333,6,6,6,4
1874,3,1,59,20,3,8,7.375,6.666666666666667,7,7,7,4
1875,2,2,49,20,3,8,7.125,6.666666666666667,7,7,6,4
1876,6,1,55,17,2,5,3.375,5.0,5,5,5,3
1877,7,2,21,17,2,7,5.875,7.333333333333333,7,8,7,4
1878,8,2,28,4,3,7,7.375,7.333333333333333,6,7,7,1
1879,8,2,25,17,1,10,8.125,10.0,9,10,8,0
1880,7,1,42,22,2,9,8.125,10.0,10,9,9,2
1881,6,2,26,17,2,8,7.5,8.0,9,9,8,0
1882,8,2,23,20,4,8,9.25,8.666666666666666,8,10,8,0
1883,5,2,40,17,1,9,8.375,9.333333333333334,8,10,9,0
1884,3,2,22,17,1,6,7.625,8.0,8,7,8,4
1885,8,1,37,9,2,6,6.0,9.0,5,7,5,3
1886,5,1,58,17,1,8,7.875,6.666666666666667,8,7,7,4
1887,5,2,43,20,2,8,6.625,7.0,7,8,8,4
1888,3,1,23,9,13,10,5.0,5.0,5,5,5,3
1889,6,2,37,17,1,8,6.375,6.666666666666667,6,7,6,4
1890,6,2,21,36,1,9,7.25,6.333333333333333,7,9,9,0
1891,3,1,43,17,3,9,8.25,8.0,8,8,8,2
1892,7,2,19,15,3,8,8.125,8.666666666666666,7,7,6,0
1893,6,2,21,17,1,8,7.375,9.0,6,8,8,0
1894,3,2,18,11,1,8,7.875,6.666666666666667,10,10,8,0
1895,8,2,24,22,6,10,9.875,10.0,10,10,10,0
1896,5,1,45,20,2,8,7.125,7.0,7,9,9,4
1897,3,2,69,17,2,9,8.125,8.0,8,8,8,4
1898,1,2,55,11,2,8,8.25,8.0,6,10,7,4
1899,3,1,54,36,2,8,7.875,8.0,7,10,8,4
1900,7,1,41,17,3,8,7.625,7.666666666666667,8,8,8,4
1901,3,2,49,11,1,7,7.125,4.666666666666667,6,8,8,4
1902,4,2,20,20,2,10,9.625,7.333333333333333,10,10,8,0
1903,6,1,58,17,1,8,8.125,8.0,8,10,8,2
1904,3,1,46,4,4,10,7.375,8.333333333333334,10,10,8,2
1905,6,2,40,17,2,7,6.375,6.0,7,7,6,4
1906,7,1,54,22,2,9,9.125,8.666666666666666,9,9,8,2
1907,3,2,41,15,1,9,7.0,7.666666666666667,8,9,7,0
1908,3,2,61,22,6,10,7.0,7.666666666666667,8,10,8,0
1909,6,1,54,20,3,7,7.75,7.666666666666667,7,7,7,4
1910,4,2,24,15,4,8,6.0,5.333333333333333,5,7,7,4
1911,5,2,29,17,2,8,7.75,9.333333333333334,6,8,8,0
1912,3,2,23,17,3,10,9.375,9.666666666666666,10,10,10,0
1913,8,1,45,17,2,10,9.5,10.0,9,10,9,2
1914,5,2,52,22,2,4,5.125,3.6666666666666665,3,4,4,3
1915,3,2,37,17,1,9,8.375,5.0,5,6,8,4
1916,6,2,35,17,1,10,9.5,10.0,10,10,10,0
1917,7,1,51,22,1,7,8.25,7.666666666666667,8,9,8,4
1918,6,1,56,9,2,10,9.5,9.333333333333334,10,10,9,2
1919,3,1,45,9,2,6,8.0,8.666666666666666,8,10,8,1
1920,7,2,26,17,2,5,7.0,6.333333333333333,7,5,6,3
1921,5,1,50,22,10,8,7.0,7.666666666666667,8,7,7,4
1922,3,2,28,15,2,8,7.875,8.0,7,8,7,0
1923,3,2,43,17,2,9,8.25,10.0,9,8,8,0
1924,3,2,22,15,1,9,8.125,8.333333333333334,10,10,8,0
1925,3,1,46,22,3,8,7.625,8.333333333333334,6,8,8,4
1926,3,1,52,11,2,9,7.375,9.333333333333334,10,9,8,2
1927,8,2,48,16,4,10,8.25,6.666666666666667,8,10,10,0
1928,3,2,48,17,1,10,8.125,9.333333333333334,10,10,10,0
1929,3,1,58,17,2,8,7.0,7.666666666666667,7,9,8,4
1930,3,1,71,17,2,8,8.375,8.333333333333334,8,9,9,2
1931,6,1,57,17,4,5,6.0,5.333333333333333,6,6,7,3
1932,4,1,55,17,3,7,4.5,6.666666666666667,7,7,5,3
1933,3,2,28,17,4,8,8.875,7.666666666666667,8,9,9,0
1934,6,2,25,17,1,8,7.875,7.333333333333333,7,8,7,4
1935,5,2,36,11,1,7,6.625,9.0,10,10,8,0
1936,3,1,23,22,3,6,6.0,6.0,6,6,6,3
1937,5,1,64,15,1,8,7.625,8.0,8,8,7,4
1938,3,2,55,17,1,8,8.0,7.333333333333333,7,10,8,4
1939,3,2,29,15,1,8,7.25,7.666666666666667,7,8,8,4
1940,3,2,50,17,1,7,8.0,8.0,9,8,8,4
1941,7,1,40,9,2,8,7.75,9.666666666666666,6,6,5,4
1942,6,1,22,4,7,10,5.0,5.0,5,10,5,1
1943,6,2,32,15,1,7,7.125,6.666666666666667,6,8,7,4
1944,5,1,29,20,21,9,8.5,8.0,8,9,9,2
1945,7,2,28,22,2,9,8.625,8.0,8,9,7,0
1946,4,1,44,20,2,7,7.125,6.666666666666667,7,6,6,4
1947,1,1,30,17,3,9,8.625,9.333333333333334,9,9,9,2
1948,5,1,60,5,1,8,7.5,6.666666666666667,7,8,8,1
1949,3,2,27,2,1,10,10.0,10.0,10,10,5,0
1950,4,1,35,11,1,9,8.5,7.666666666666667,8,9,9,2
1951,1,1,51,17,2,7,7.375,7.0,7,7,6,4
1952,6,2,52,5,1,8,7.375,5.333333333333333,7,9,6,1
1953,6,2,45,17,4,10,10.0,10.0,10,10,10,0
1954,5,1,42,17,3,8,8.0,8.0,9,8,8,2
1955,6,2,27,9,2,10,9.375,9.333333333333334,10,10,9,0
1956,8,1,54,17,5,6,6.625,5.333333333333333,2,9,7,3
1957,4,1,41,11,1,9,9.125,9.333333333333334,10,10,8,2
1958,3,1,62,17,2,9,8.25,8.333333333333334,6,9,7,4
1959,5,2,29,22,1,8,9.375,9.333333333333334,7,10,8,0
1960,6,2,27,17,2,10,9.625,10.0,9,10,10,0
1961,7,1,46,22,1,8,6.875,7.0,7,8,7,4
1962,3,1,59,11,1,8,7.625,9.0,9,9,9,2
1963,8,2,26,17,2,9,8.0,8.333333333333334,8,8,8,0
1964,3,2,57,17,3,9,9.125,8.333333333333334,8,10,8,0
1965,6,2,44,22,3,7,7.125,9.0,4,7,7,4
1966,3,2,60,34,6,6,6.25,5.0,8,6,7,4
1967,4,2,51,20,1,9,8.75,10.0,4,10,9,0
1968,6,1,58,15,3,8,7.125,7.333333333333333,8,8,8,4
1969,8,2,24,16,2,9,7.875,6.333333333333333,6,5,6,4
1970,3,1,28,15,3,10,8.375,9.333333333333334,9,9,9,2
1971,6,1,42,12,2,8,7.5,8.666666666666666,9,8,8,2
1972,8,1,40,22,2,9,9.0,9.333333333333334,9,8,9,2
1973,2,2,39,5,2,9,7.5,7.333333333333333,9,9,9,0
1974,7,2,68,22,1,7,7.0,7.333333333333333,7,3,3,3
1975,2,1,58,11,2,7,8.375,6.666666666666667,9,8,7,4
1976,3,2,57,20,1,9,8.5,8.0,7,10,8,0
1977,3,2,76,17,2,9,5.625,6.333333333333333,7,10,7,4
1978,6,2,25,17,2,9,7.375,7.333333333333333,8,10,9,0
1979,4,2,50,20,2,8,9.25,10.0,8,9,8,0
1980,8,2,49,17,2,9,8.0,8.0,8,9,8,0
1981,7,2,35,17,1,5,5.625,6.0,6,5,6,3
1982,3,1,69,17,2,9,7.625,7.333333333333333,9,9,8,2
1983,5,1,31,17,1,9,8.25,9.0,9,10,9,2
1984,8,1,21,17,1,9,8.25,8.666666666666666,8,9,9,2
1985,3,2,29,12,4,9,8.875,8.333333333333334,9,8,8,0
1986,3,2,60,17,3,8,8.625,8.333333333333334,8,8,8,0
1987,7,1,45,20,3,9,9.25,7.0,9,10,8,2
1988,3,1,73,9,2,7,7.375,5.0,6,8,7,4
1989,2,2,27,11,2,10,9.25,10.0,10,10,10,0
1990,5,1,58,17,3,10,8.75,7.666666666666667,8,10,9,2
1991,2,2,41,22,2,8,7.5,8.333333333333334,8,9,8,0
1992,3,1,70,36,1,9,9.0,7.666666666666667,7,10,8,4
1993,3,2,63,17,3,8,7.5,8.0,9,8,8,4
1994,6,2,25,22,3,8,7.25,8.333333333333334,7,8,8,0
1995,3,2,55,17,1,8,8.5,8.666666666666666,10,9,7,0
1996,4,2,58,17,3,7,8.0,8.0,8,8,8,4
1997,3,1,64,15,2,10,8.0,8.0,9,10,10,2
1998,5,1,31,20,1,10,9.375,9.666666666666666,9,10,8,2
1999,3,1,54,15,1,7,5.625,5.666666666666667,6,7,6,3
2000,5,1,41,22,2,10,8.375,10.0,10,10,5,2
2001,3,2,33,22,1,10,8.75,8.333333333333334,9,8,8,0
2002,2,1,57,17,3,7,6.75,5.333333333333333,5,4,5,3
2003,1,1,43,17,2,7,7.125,5.333333333333333,6,6,6,3
2004,6,1,40,22,8,7,7.75,5.666666666666667,5,5,6,3
2005,3,2,35,20,1,9,8.75,8.0,9,10,9,0
2006,3,1,37,20,3,9,8.75,9.333333333333334,9,9,9,2
2007,3,2,26,15,1,7,7.75,5.0,5,8,6,4
2008,3,2,28,17,4,9,9.125,9.333333333333334,10,9,8,0
2009,5,2,34,20,2,8,6.875,7.333333333333333,5,7,5,4
2010,4,2,51,20,2,9,9.25,7.333333333333333,8,9,9,0
2011,3,2,38,22,9,10,9.625,10.0,10,10,9,0
2012,3,2,23,15,7,8,7.125,8.333333333333334,8,9,8,0
2013,4,1,35,17,3,8,8.25,9.0,6,10,9,2
2014,8,2,27,34,1,8,7.125,6.333333333333333,6,7,7,4
2015,3,1,51,20,4,8,8.25,9.0,9,7,8,2
2016,7,2,22,17,1,10,9.25,9.0,10,10,10,0
2017,3,1,55,22,3,8,6.125,6.666666666666667,5,7,5,4
2018,5,2,27,20,1,8,6.625,8.333333333333334,5,8,7,4
2019,3,1,51,17,2,9,7.125,9.0,9,8,6,4
2020,7,1,35,6,1,7,6.375,6.666666666666667,6,7,7,1
2021,6,1,51,22,2,8,7.375,8.0,8,8,7,4
2022,2,2,34,9,2,7,6.875,8.0,6,9,8,4
2023,6,1,44,17,1,8,7.125,6.666666666666667,7,7,7,4
2024,5,2,52,22,4,8,6.25,7.333333333333333,7,7,6,4
2025,8,2,36,17,3,10,9.5,9.333333333333334,9,9,9,0
2026,2,2,39,22,1,8,8.375,8.333333333333334,8,9,8,0
2027,5,2,34,17,1,8,8.625,8.666666666666666,8,9,8,0
2028,3,1,48,9,2,8,7.875,9.0,7,8,8,1
2029,3,1,44,17,4,8,8.0,8.333333333333334,8,8,8,2
2030,6,2,35,20,1,9,8.625,8.0,9,9,9,0
2031,3,1,56,17,2,9,6.75,7.0,8,9,9,4
2032,6,2,32,20,1,8,8.75,9.0,9,8,8,0
2033,3,1,23,11,2,8,5.75,7.333333333333333,6,10,7,1
2034,5,1,45,22,35,10,10.0,10.0,10,10,10,2
2035,5,1,55,36,2,8,8.5,8.666666666666666,10,10,7,2
2036,3,1,60,17,2,8,8.0,8.0,8,8,8,4
2037,5,1,28,11,4,8,8.875,7.333333333333333,8,10,9,2
2038,3,1,40,1,8,10,9.875,9.666666666666666,9,10,10,2
2039,8,1,50,17,8,10,9.625,10.0,10,10,10,2
2040,5,1,53,9,5,8,7.125,7.0,8,8,7,1
2041,3,1,58,22,1,6,5.25,4.333333333333333,6,6,6,3
2042,3,2,31,17,1,7,7.375,7.333333333333333,6,8,7,4
2043,3,2,31,15,3,10,7.625,9.0,9,10,9,0
2044,5,1,25,17,1,9,8.0,8.0,7,10,10,2
2045,7,1,33,9,2,8,6.5,6.0,5,8,6,1
2046,7,2,62,17,1,8,7.5,6.666666666666667,7,7,7,4
2047,2,1,61,15,4,10,8.5,8.333333333333334,10,10,8,2
2048,3,1,50,9,2,8,6.875,6.0,6,8,7,4
2049,6,2,36,20,35,10,10.0,10.0,10,10,10,2
2050,8,2,56,17,1,10,9.625,9.0,10,10,8,0
2051,3,2,24,17,1,8,5.0,6.333333333333333,7,8,7,4
2052,1,2,47,17,3,9,8.625,8.0,7,9,7,0
2053,5,1,56,17,3,9,5.25,1.0,1,9,9,3
2054,6,1,56,9,1,8,7.5,5.666666666666667,7,7,9,1
2055,5,2,54,17,1,7,6.75,5.333333333333333,6,8,8,4
2056,3,2,46,17,2,8,8.0,7.333333333333333,8,6,7,4
2057,4,2,27,22,1,1,5.0,5.0,5,5,5,3
2058,3,1,53,9,1,7,6.625,8.0,5,8,1,3
2059,3,1,25,20,1,6,8.0,8.0,8,8,7,4
2060,5,2,55,17,2,9,8.25,9.0,9,8,8,0
2061,3,2,23,22,3,9,7.5,8.0,8,9,8,0
2062,1,2,27,11,4,9,8.75,9.0,9,10,9,0
2063,7,2,27,17,2,8,6.75,9.666666666666666,10,8,8,0
2064,3,2,67,17,2,6,6.75,6.0,7,7,6,4
2065,3,1,48,22,4,8,7.75,7.666666666666667,7,7,7,4
2066,8,1,23,17,2,9,7.75,8.0,10,10,9,2
2067,3,1,47,17,2,9,7.0,7.333333333333333,7,9,7,4
2068,5,1,46,20,2,7,7.875,6.666666666666667,8,6,6,4
2069,1,1,43,11,1,9,8.875,8.333333333333334,9,10,9,2
2070,3,2,61,17,1,10,7.5,7.0,8,10,8,0
2071,7,2,25,17,1,8,6.75,6.333333333333333,6,7,7,4
2072,4,1,65,9,2,8,6.625,5.0,5,8,7,4
2073,6,2,43,17,13,10,10.0,10.0,10,10,10,2
2074,6,1,37,11,2,7,6.0,6.333333333333333,6,6,6,3
2075,3,2,42,22,3,9,7.375,7.666666666666667,7,9,8,0
2076,1,1,62,9,2,8,7.25,5.0,5,8,5,3
2077,2,2,33,20,7,8,9.125,8.0,8,8,9,0
2078,3,1,59,9,1,7,6.625,6.666666666666667,4,8,5,3
2079,4,2,26,17,4,7,6.75,8.0,6,9,7,4
2080,5,2,24,5,5,10,10.0,9.333333333333334,8,9,10,0
2081,3,2,50,17,1,7,6.875,7.666666666666667,8,8,8,4
2082,6,2,23,17,3,9,9.0,9.666666666666666,8,9,8,0
2083,2,2,24,16,2,7,7.125,7.0,7,6,6,4
2084,3,2,64,17,1,8,7.125,6.666666666666667,8,5,9,4
2085,6,2,33,17,2,10,9.375,9.666666666666666,10,10,9,0
2086,6,1,25,17,3,8,8.375,8.666666666666666,8,9,7,2
2087,2,2,31,17,1,10,8.375,7.0,7,10,10,0
2088,7,1,49,20,2,7,7.0,7.0,7,7,5,4
2089,7,2,24,17,2,8,6.75,6.333333333333333,7,8,8,4
2090,3,2,55,17,1,10,10.0,10.0,10,10,10,0
2091,6,1,58,15,2,9,7.5,8.666666666666666,9,9,9,2
2092,5,2,47,6,1,10,10.0,9.666666666666666,8,10,10,0
2093,2,2,42,17,3,10,10.0,10.0,10,10,10,0
2094,8,2,53,22,2,8,9.0,9.333333333333334,8,7,7,0
2095,5,1,61,22,1,10,10.0,10.0,10,10,10,2
2096,3,1,48,9,2,6,8.125,5.333333333333333,4,6,6,3
2097,3,2,34,12,2,10,9.25,8.666666666666666,10,10,10,0
2098,2,2,43,22,1,9,9.25,8.0,8,9,8,0
2099,1,1,55,9,4,8,5.25,5.333333333333333,5,7,6,3
2100,5,2,18,17,2,10,10.0,10.0,10,10,10,0
2101,7,2,52,22,1,8,8.0,7.333333333333333,6,7,7,4
2102,6,1,44,22,3,3,3.25,3.6666666666666665,2,5,4,3
2103,5,2,34,17,3,10,10.0,10.0,10,10,10,0
2104,3,2,26,17,3,10,10.0,10.0,10,10,8,0
2105,3,1,50,17,2,8,8.0,8.666666666666666,8,7,7,4
2106,3,2,46,15,1,5,4.625,4.333333333333333,2,1,3,3
2107,5,1,22,17,1,9,5.625,6.666666666666667,7,10,8,4
2108,6,1,48,9,1,7,7.125,7.333333333333333,6,7,7,4
2109,8,2,38,20,1,10,8.875,10.0,10,10,8,0
2110,3,2,52,22,2,5,4.875,5.666666666666667,4,6,5,3
2111,6,2,26,17,2,10,9.875,10.0,9,10,10,0
2112,6,2,41,17,3,10,10.0,10.0,9,10,10,0
2113,3,1,54,9,3,8,7.125,8.0,7,8,7,4
2114,3,1,42,22,1,10,9.125,8.333333333333334,9,9,9,2
2115,3,2,45,22,2,9,8.0,7.333333333333333,7,9,9,0
2116,3,1,46,22,3,5,4.75,4.0,4,5,5,3
2117,7,2,49,17,1,5,4.375,4.0,4,5,5,3
2118,1,2,28,11,1,8,7.25,7.0,8,6,5,4
2119,2,2,54,17,1,9,7.875,7.666666666666667,8,8,8,0
2120,5,2,33,15,2,7,6.875,7.0,7,7,7,4
2121,6,1,50,5,4,9,7.375,9.0,6,10,9,2
